Systematic Name,TPM Glucose,TPM YEP,TPM Galactose,TPM Glucose_2,TPM YEP_2,TPM Galactose_2
YIL161W,18.0983,14.5425,14.2044,15.3387,14.3155,14.075
YIL162W,15.9536,120.551,40.8014,18.2421,50.8925,164.159
YIL163C,6.65375,4.19338,4.2373,5.81052,3.45853,4.02683
YIL164C,9.49595,8.81339,8.18048,10.9298,8.8011,11.2986
YIL165C,17.6555,20.7274,16.3418,18.6696,16.5971,17.8786
YIL166C,1.82022,3.39484,1.98309,2.1959,4.49477,2.51951
YIL167W,6.63991,7.15571,4.48256,5.97264,6.82824,6.12707
YIL168W,8.64627,10.6587,6.75212,9.92041,11.1255,8.32246
YIL169C,21.743,48.4496,25.4241,23.7197,59.5927,34.8131
YIL170W,1.23632,1.08644,0.797039,1.39021,1.343,1.04233
YIL171W,3.66727,2.79776,1.69443,2.23969,2.77638,2.45638
YIL171W-A,0.312018,1.78615,0.647897,0.277007,2.74623,1.12775
YIL172C,0.714399,2.86095,1.02631,0.665602,2.46422,1.39202
YIL173W,2.63947,2.64004,2.20635,3.85358,2.97719,3.8768
YIL174W,0,0.143998,0.210144,0.374443,0,0.219463
YIL175W,6.98085,8.04273,8.23919,9.28668,6.07986,12.6744
YIL176C,7.01978,7.39864,6.68182,7.85942,5.1555,9.8733
YIL177C,0.138891,1.58E-05,6.11E-08,1.95E-05,9.95E-06,0.142868
YIL177W-A,3.28782,6.98975,6.10356,3.41338,4.39434,3.65333
YIR001C,27.6563,37.7651,28.3922,28.4872,42.4086,33.3415
YIR002C,7.44976,7.24525,6.24333,7.96993,8.16044,8.90181
YIR003W,13.7443,18.5245,14.7916,14.5043,22.3532,21.559
YIR004W,32.9915,37.2369,29.7052,29.0893,39.9365,33.6949
YIR005W,12.3103,17.0446,12.328,11.6892,16.4695,15.1886
YIR006C,15.7748,13.6734,13.4718,18.7236,15.6967,19.073
YIR007W,1.99937,2.73548,1.97414,2.48041,3.57539,2.96661
YIR008C,16.6062,15.6122,12.7547,15.8025,16.5037,14.4422
YIR009W,23.6507,15.4405,17.318,23.7479,17.0186,18.958
YIR010W,9.68671,10.7637,9.18415,8.88135,10.886,11.5904
YIR011C,30.3816,33.7418,28.8952,29.6955,36.2624,35.6408
YIR012W,67.0753,36.9383,41.8893,61.4429,33.568,43.7301
YIR013C,1.0378,0.485024,0.484658,0.65911,0.394706,0.495845
YIR014W,0.987981,2.48862,1.84258,2.27832,4.4957,3.20316
YIR015W,12.2303,13.3666,15.4163,14.1228,15.6558,17.458
YIR016W,7.52443,40.0549,15.1207,7.15162,38.5386,29.6444
YIR017C,2.15071,5.76947,2.67392,2.1031,4.53351,2.95518
YIR017W-A,0,0.344859,0.372888,0.492038,1.93778,0.755363
YIR018C-A,4.59387,6.33343,4.35841,4.61456,4.59975,4.97211
YIR018W,5.04553,7.08014,5.74827,5.36524,7.23576,8.11119
YIR019C,0.90977,1.22053,0.875349,1.00487,1.37277,1.08905
YIR020C,6.99061,8.64438,6.0465,5.96388,8.75006,8.0011
YIR020C-B,2.77016,2.86562,3.25506,2.19555,5.6947,4.92576
YIR020W-A,6.26677,8.37425,6.56561,9.14772,9.57224,8.40303
YIR021W,9.933,12.4337,14.0178,8.40533,14.5844,12.2443
YIR021W-A,3.0442,2.66763,2.42329,1.81255,2.38797,0.818145
YIR022W,57.1256,85.5493,56.4575,60.8999,81.8042,67.6165
YIR023C-A,20.0768,19.786,18.1852,15.7507,11.2098,16.7979
YIR023W,7.58568,5.77858,6.10544,7.64378,5.99546,6.91968
YIR024C,11.4028,21.1725,15.6929,13.8399,25.5989,16.8552
YIR025W,5.74396,7.28582,4.69669,6.14275,7.45258,5.61534
YIR026C,49.2231,27.2387,30.6541,45.0427,19.3469,31.785
YIR027C,1.47216,1.47924,1.12228,1.56967,1.72264,1.37852
YIR028W,1.17481,3.31438,1.09125,1.38414,2.78762,1.4855
YIR029W,5.0811,14.1129,9.30169,5.33424,14.9004,8.7614
YIR030C,9.33107,7.20732,11.0547,10.9731,7.26152,11.0067
YIR030W-A,3.39927,5.04326,2.49009,4.07959,2.56959,2.00787
YIR031C,8.35944,8.54844,6.48736,7.58637,8.52656,6.66163
YIR032C,14.4562,11.2694,8.64209,10.8738,10.6474,8.54684
YIR033W,13.4041,19.6112,14.2252,14.6809,17.8843,28.6964
YIR034C,22.9945,15.7651,12.6777,22.7315,18.7069,13.2152
YIR035C,31.6602,20.1351,15.691,50.304,16.4624,18.9244
YIR036C,11.532,30.9459,15.6316,11.0669,30.8656,19.4996
YIR036W-A,2.64622,7.00094,3.58388,1.91167,7.9958,4.90088
YIR037W,92.3837,170.862,96.4222,89.4212,201.197,120.955
YIR038C,17.7588,89.6963,39.3946,16.6369,100.949,55.246
YIR039C,1.80209,8.47905,5.56913,1.92117,13.236,8.97098
YIR040C,4.60599,5.74945,4.62788,4.42324,6.15898,5.04638
YIR041W,0.528075,2.35121,0.901825,0.576441,2.41012,0.615
YIR042C,12.5487,14.228,11.476,11.835,13.9573,16.5925
YIR043C,3.00593,0.821179,0.931102,2.33399,0.892296,0.996483
YIR044C,47.412,11.7792,25.369,27.8788,14.762,10.5966
YJL001W,81.9029,88.959,70.4987,88.8923,99.8245,86.7326
YJL002C,51.152,38.7245,38.1622,57.5167,41.1025,47.0799
YJL003W,18.5346,51.696,35.0397,19.5036,61.5774,44.5383
YJL004C,19.6309,17.9952,16.4023,19.973,17.6939,19.8295
YJL005W,3.24652,4.38815,2.89112,3.83558,5.73397,5.24729
YJL006C,8.87539,10.2834,9.19506,7.90087,10.0988,9.17876
YJL007C,0.665919,0.727536,0.545241,1.28389,0.379904,1.09086
YJL008C,64.5323,42.2646,44.7943,67.165,45.7554,51.4208
YJL009W,76.0998,52.4096,51.0868,47.0597,33.305,34.3495
YJL010C,35.6678,15.7713,20.9688,31.8676,14.1462,20.5243
YJL011C,45.6828,24.79,30.7292,40.9172,23.273,29.1458
YJL012C,134.848,76.7649,88.9808,122.354,78.327,85.2147
YJL013C,6.84222,9.43796,6.59015,8.08786,13.123,9.69901
YJL014W,84.9579,55.7346,55.6174,87.2542,53.2871,60.426
YJL015C,6.62802,6.29463,3.20258,6.36354,5.06803,4.71351
YJL016W,9.70722,6.8178,5.77781,12.7133,8.60652,8.90385
YJL019W,5.12671,4.99134,4.43683,5.83861,5.9719,6.05427
YJL020C,9.45798,17.7958,13.317,13.1583,23.9102,23.6104
YJL020W-A,3.15232,6.2098,5.03872,7.77401,18.694,13.831
YJL022W,1.24951,2.50601,3.09287,2.75917,3.27463,4.47293
YJL023C,7.35056,10.1851,7.43147,7.88535,10.8652,8.93237
YJL024C,30.3689,25.3658,23.8247,28.0306,25.3426,25.4417
YJL025W,6.82883,2.4024,3.33549,5.60175,2.69088,2.23323
YJL026C-A,131.773,180.827,151.388,144.233,120.767,139.139
YJL026W,76.4365,93.3806,81.6084,86.748,73.1987,84.4747
YJL027C,0.76105,0.45038,0.380803,0.345248,0.372151,0.50647
YJL028W,0.412033,0.892815,0.629747,0.52337,1.12831,0.531533
YJL029C,11.4746,8.81431,9.13507,10.9843,9.65976,10.8717
YJL030W,19.7208,20.6936,15.1985,22.8358,23.0388,19.2423
YJL031C,14.4211,12.8756,9.83978,17.9029,15.9941,14.2912
YJL032W,12.0541,16.4878,11.1239,15.0182,13.7104,8.88149
YJL033W,50.9026,26.4325,31.4896,44.8339,21.4824,29.7809
YJL034W,94.0796,75.558,72.3242,123.715,83.6303,99.655
YJL035C,11.9461,5.84649,9.01431,12.8121,5.85079,8.85231
YJL036W,9.83655,14.0315,11.5258,13.4474,17.1728,17.9677
YJL037W,0.808615,1.86187,1.16279,0.683361,1.63692,1.43945
YJL038C,1.93664,2.57133,2.38097,2.0286,2.19435,2.64097
YJL039C,11.5493,8.18111,8.52832,11.7234,8.75329,10.7546
YJL041W,26.3948,18.7131,18.3792,29.2411,20.6011,24.8326
YJL042W,4.45644,5.87522,4.82294,5.04609,7.67492,8.19461
YJL043W,0.45663,0.291015,0.235405,0.448822,0.310126,0.327258
YJL044C,20.7351,18.7827,16.1551,19.9335,20.9539,21.5786
YJL045W,0.61466,1.34716,0.864017,0.42846,1.84311,0.671517
YJL046W,10.5866,11.7444,11.3671,10.5448,14.9235,13.8864
YJL047C,6.51847,6.0174,5.44137,6.07963,6.95384,6.94436
YJL047C-A,3.83344,1.28262,0.854435,3.27154,0.765437,1.51104
YJL048C,16.4408,27.7264,18.53,25.8605,34.6805,18.004
YJL049W,7.22932,7.55712,6.21098,6.91158,8.7893,7.15563
YJL050W,38.5329,18.5556,24.9694,35.1203,14.8712,25.041
YJL051W,5.68926,5.65297,4.48658,5.41813,6.79439,5.0856
YJL052C-A,0,0.412271,0.20598,0.0855927,0.36905,0.849961
YJL052W,221.36,37.4746,22.1242,83.6387,29.1042,58.0973
YJL053W,14.5265,14.26,12.6546,16.6412,18.5639,18.178
YJL054W,26.2356,29.0949,27.2326,30.6174,33.6487,33.1312
YJL055W,46.9836,57.1131,48.8898,48.232,63.1148,67.7757
YJL056C,5.43453,3.61741,4.01259,4.58532,3.39095,3.80074
YJL057C,3.80692,4.13852,3.53044,4.67125,6.75412,7.26034
YJL058C,4.44321,3.73966,3.68581,4.9341,4.05371,4.62658
YJL059W,3.75296,4.39021,3.36486,4.52792,5.97241,4.4415
YJL060W,15.0419,19.2227,15.0672,19.4938,21.9131,20.7905
YJL061W,17.3142,11.4125,12.6673,17.6174,13.2843,15.5452
YJL062W,7.22372,7.09091,6.27731,7.67006,6.86746,8.23047
YJL062W-A,86.6344,303.41,232.575,80.8689,321.961,211.385
YJL063C,33.018,79.5575,73.4942,26.4606,97.7365,69.4389
YJL064W,8.5525,7.67581,8.35058,9.35917,10.7317,11.0498
YJL065C,33.74,33.159,27.9135,30.727,30.5117,31.8796
YJL066C,11.1969,61.791,29.268,12.7822,83.2266,40.4186
YJL067W,8.57868,66.3223,29.4442,10.2833,74.6271,35.512
YJL068C,17.2624,38.5968,21.1865,17.7359,47.2343,30.2861
YJL069C,44.1869,19.2633,22.2499,36.5054,16.9221,18.3656
YJL070C,2.21524,2.71754,1.99688,2.80309,4.51523,3.26096
YJL071W,5.88312,7.24807,5.73972,7.18846,8.61276,7.59297
YJL072C,17.8,16.9004,14.4497,15.2403,18.5242,14.8197
YJL073W,8.84098,8.09072,7.37733,8.7471,7.93069,8.14424
YJL074C,7.10956,8.08116,7.32711,6.45672,8.49214,8.4807
YJL075C,21.9472,16.8753,17.8856,12.6096,6.86248,13.4612
YJL076W,19.7531,10.8105,14.5622,22.0107,12.9787,20.4983
YJL077C,12.4609,19.7966,12.8714,12.1171,16.1906,17.3055
YJL077W-A,0,0,0,0,0,0
YJL077W-B,5.61947,13.5758,8.73854,5.18744,11.2579,15.0792
YJL078C,14.9779,22.6005,24.0429,17.9609,21.9276,38.4461
YJL079C,18.0161,106.184,65.7536,13.3197,78.0994,104.915
YJL080C,63.933,39.2661,45.8042,79.8352,40.788,66.3408
YJL081C,29.4233,31.2189,27.347,28.8005,36.1103,35.0064
YJL082W,7.13281,10.8454,7.29967,10.1489,12.3541,12.6374
YJL083W,3.44008,3.18023,2.93609,4.57053,2.82427,4.45479
YJL084C,4.93578,6.47218,4.96521,4.70211,5.96809,6.33597
YJL085W,6.97711,5.48882,5.24135,7.54106,6.85783,6.53388
YJL086C,0.817127,0.69435,0.954012,1.51364,1.28196,0.976032
YJL087C,9.34556,5.2835,6.03731,9.54034,5.8984,6.94719
YJL088W,23.776,10.0854,8.52432,22.0376,3.34699,5.16726
YJL089W,0.526247,2.74728,0.631042,0.457778,5.27306,0.730229
YJL090C,6.25492,4.57083,4.84383,5.82484,4.44046,5.29783
YJL091C,10.5083,10.0869,8.44294,10.033,9.99915,10.3973
YJL092W,5.74972,5.85262,5.67091,5.86922,5.65818,6.67573
YJL093C,8.16373,8.7018,7.88304,9.19366,9.78946,11.3252
YJL094C,4.72393,6.33172,5.22749,9.14437,7.11815,9.84162
YJL095W,3.10533,3.87484,3.38043,3.3433,3.48942,4.20498
YJL096W,49.9814,113.583,97.7163,43.2926,150.842,88.1926
YJL097W,53.5218,59.5058,45.0294,59.1401,61.5964,67.639
YJL098W,18.5178,14.1146,14.3622,17.3081,13.8978,16.1662
YJL099W,5.75991,8.03348,4.15156,6.05209,8.07543,5.54
YJL100W,6.59869,10.501,6.85681,6.65594,12.0654,9.23285
YJL101C,16.7259,11.4717,14.1459,23.6822,13.0339,20.8153
YJL102W,2.47867,9.60097,7.29282,3.83648,13.1052,9.26824
YJL103C,1.85047,10.2552,7.09022,2.44842,12.4703,8.91313
YJL104W,68.4608,94.7157,93.0025,55.6763,106.303,85.4352
YJL105W,2.09896,2.22582,1.3805,1.79608,2.41944,1.72623
YJL106W,1.55931,1.70627,0.913384,1.96197,2.70651,1.57613
YJL107C,4.12435,2.78754,2.32538,9.36393,3.6343,3.36062
YJL108C,5.99688,5.30486,3.43794,9.26829,4.28599,3.54501
YJL109C,31.9803,19.7305,22.6815,29.8305,15.6956,30.6685
YJL110C,17.3527,18.4447,16.3166,16.0082,18.52,14.282
YJL111W,85.4302,50.2053,53.5436,84.8448,52.5734,60.9368
YJL112W,7.87063,16.5286,14.7057,7.40817,20.7577,15.7478
YJL113W,0.89646,0.836792,0.817016,1.03056,1.10081,1.16957
YJL114W,0.448023,0.439766,0.29316,0.430813,0.976073,0.594479
YJL115W,28.4789,22.4909,23.0972,28.1252,23.4606,24.5625
YJL116C,3.8891,36.3292,15.4621,6.37179,21.1353,19.7661
YJL117W,99.2642,60.5499,72.5092,102.874,65.9805,76.7507
YJL118W,9.58135,8.73315,8.12582,9.54278,8.02722,8.3794
YJL119C,3.99618,3.10185,3.95587,3.26611,3.40481,5.90354
YJL120W,2.85525,2.33146,2.55699,3.18759,1.78162,2.55788
YJL121C,75.0058,67.0821,63.4938,75.6016,66.9366,59.4599
YJL122W,203.966,105.206,123.753,160.336,70.0243,100.003
YJL123C,36.6949,35.7214,31.6272,39.0842,38.2251,36.8386
YJL124C,121.235,100.352,97.4163,110.082,104.723,112.904
YJL125C,41.2602,30.3885,33.2616,36.9148,26.4517,33.487
YJL126W,9.37777,8.84307,7.13326,10.1884,9.62007,10.38
YJL127C,5.8977,4.5624,4.52116,7.34409,5.68388,7.62945
YJL127C-B,38.7322,58.392,48.2951,38.9528,54.1273,55.9254
YJL127W-A,10.0628,9.16157,9.22508,12.1147,10.5353,15.8501
YJL128C,14.4949,13.6807,13.2963,14.6762,12.8037,16.2164
YJL129C,9.04806,7.8926,7.76992,10.4894,7.98754,9.21713
YJL130C,27.3504,20.9196,20.4986,26.65,14.4743,26.1047
YJL131C,6.01929,11.0832,9.02432,7.77243,18.7835,12.4012
YJL132W,1.45972,2.70739,1.32288,2.23845,4.11756,2.20854
YJL133C-A,11.8128,258.476,137.738,15.1834,117.775,183.834
YJL133W,27.514,18.3207,21.8995,28.5339,16.9011,28.4706
YJL134W,15.1906,13.8626,10.9438,17.4932,12.6271,16.1626
YJL135W,0.279234,0.355917,0.237099,0.369465,0.106201,0.266829
YJL136C,2732.54,1595.63,1718.6,2724.02,1214.91,1677.08
YJL136W-A,0.308044,0.588958,0,0.611377,0.96656,0.883077
YJL137C,4.41551,11.3759,6.68366,4.15533,15.7267,8.17579
YJL138C,519.774,328.956,354.584,568.773,308.634,408.652
YJL139C,8.9444,11.676,10.0982,11.3186,11.691,13.1134
YJL140W,82.1168,70.6024,66.7764,75.188,76.0683,69.3805
YJL141C,6.25521,8.32903,5.04668,9.62249,8.51855,15.951
YJL142C,7.95522,11.3753,7.88845,6.70868,8.51934,8.53428
YJL143W,117.396,139.868,124.334,98.5408,131.892,116.402
YJL144W,11.606,16.1877,9.02676,35.8734,23.2827,13.0903
YJL145W,48.5627,30.7159,31.1012,45.5363,30.3917,38.4682
YJL146W,7.29396,9.53146,6.94073,6.48308,11.1644,8.30817
YJL147C,5.17514,6.50282,6.55738,5.1038,8.0354,7.15019
YJL148W,158.47,78.5127,95.2627,144.876,67.4592,85.135
YJL149W,4.77409,8.21358,5.0444,5.55196,8.48021,7.4516
YJL150W,0.730362,0.0664953,0.0664451,0.745485,0.0595242,0.0747767
YJL151C,80.4715,160.378,110.14,89.1061,141.429,135.147
YJL152W,12.1496,29.9988,17.1606,14.0384,20.921,23.0374
YJL153C,1.0183,16.2996,2.206,1.01051,23.2634,2.73021
YJL154C,14.5843,11.8993,10.451,18.8175,15.6179,16.9317
YJL155C,6.06324,17.4062,6.99633,9.43551,22.0992,11.9911
YJL156C,8.55339,10.7907,9.71461,8.45858,12.887,12.8248
YJL156W-A,45.7338,65.1963,62.8478,30.5745,60.5929,63.6123
YJL157C,19.1831,10.754,62.9511,13.5691,14.6472,72.7399
YJL158C,459.253,624.508,439.63,457.061,480.061,447.246
YJL159W,499.83,805.167,447.73,605.559,819.276,643.396
YJL160C,0.793269,1.08334,0.493149,0.869672,1.05597,0.717419
YJL161W,2.13261,15.0637,5.04764,2.08809,20.4397,9.52704
YJL162C,6.80203,4.2092,3.92841,5.81791,4.27,4.42689
YJL163C,1.25121,3.06227,1.36674,1.75899,5.60639,2.42861
YJL164C,3.87498,5.0691,2.9791,5.30253,9.92617,9.29971
YJL165C,14.8279,8.18674,8.23574,34.5796,9.09881,12.5985
YJL166W,222.751,845.777,790.807,261.623,1023.31,554.764
YJL167W,198.787,161.704,155.29,218.005,178.754,188.396
YJL168C,12.8787,7.30512,8.48426,11.7362,8.25139,8.50638
YJL169W,17.9261,10.8362,12.7849,11.2139,6.66011,9.42398
YJL170C,3.93012,3.29085,2.13744,3.73496,4.10783,2.8372
YJL171C,34.454,33.5357,19.9955,69.9797,30.9025,28.3117
YJL172W,11.4123,17.0593,10.8086,15.6979,19.6082,15.4797
YJL173C,96.2167,82.5409,82.045,94.116,83.6384,95.4071
YJL174W,53.2992,68.0246,50.0164,58.4446,70.7987,72.0168
YJL175W,2.24324,2.33623,2.51784,5.15646,6.24934,6.28472
YJL176C,11.976,11.532,10.2029,11.1795,14.2875,13.2918
YJL177W,946.926,428.201,537.821,936.967,372.499,548.58
YJL178C,38.7323,35.5446,29.5162,41.3102,36.8587,35.0805
YJL179W,111.985,85.9489,78.2996,112.37,85.1992,88.8545
YJL180C,15.3343,41.9804,35.6585,15.7731,61.9394,37.565
YJL181W,2.86553,4.52328,3.07789,2.29969,5.40265,3.18963
YJL182C,0.186156,0.711834,0.711297,0.221679,0.803385,0.600365
YJL183W,28.1665,24.5093,24.521,30.7192,25.8741,24.9672
YJL184W,49.5392,50.1133,45.0381,48.5351,47.7662,47.9469
YJL185C,4.15925,7.69415,4.46534,3.7841,11.5177,5.39456
YJL186W,18.5072,27.0399,21.3532,20.2306,24.9797,22.8584
YJL187C,10.1075,9.54313,9.61901,9.33903,9.99234,10.3617
YJL188C,2074.99,1124.64,1256.17,1877.26,840.543,1170.89
YJL189W,1131.52,640.265,715.696,1087.28,498.061,694.585
YJL190C,2693.79,1051.25,1409.02,2653.02,841.148,1378.54
YJL191W,403.69,293.052,216.317,345.26,226.168,256.906
YJL192C,49.5869,41.6973,39.1127,59.596,45.0157,53.1483
YJL193W,10.0991,5.81181,6.78333,9.57309,5.8618,7.47186
YJL194W,5.82981,2.86025,3.05812,4.72637,3.17424,3.33319
YJL195C,0.812153,0.6809,0.663223,1.31189,1.01378,0.674265
YJL196C,21.5173,42.8237,25.7775,19.5206,41.8779,38.7248
YJL197C-A,3.97293,2.86334,2.54184,3.51759,3.87089,1.78939
YJL197W,8.58808,6.02249,6.33729,9.54569,6.37652,8.38314
YJL198W,19.6873,18.6065,20.0753,19.1059,12.6916,22.6978
YJL199C,4.8954,11.6996,6.95878,3.88637,10.3733,9.83616
YJL200C,38.7013,23.833,18.6256,46.3818,25.1715,11.9596
YJL201W,9.1387,9.3899,7.62418,8.38291,9.36627,8.44861
YJL202C,12.7932,14.1838,13.7535,9.59474,14.2939,12.229
YJL203W,9.60381,11.8625,9.08163,9.4997,13.6695,10.8099
YJL204C,5.29326,4.85086,3.98954,5.72712,5.2429,5.67256
YJL205C,17.0109,28.9607,22.5815,18.7036,30.2986,23.1808
YJL206C,2.81204,3.48996,2.69011,3.20667,4.10564,3.81853
YJL207C,5.9859,4.80444,4.81345,6.03381,4.90725,5.75528
YJL208C,33.246,37.7296,39.1539,32.9791,35.4306,36.0488
YJL209W,6.11397,6.22792,6.67531,5.95794,7.41819,7.83422
YJL210W,8.79884,15.6795,10.7774,9.92738,16.5047,15.7902
YJL211C,6.48288,9.13771,7.237,7.84165,11.3528,11.9044
YJL212C,14.8543,2.28317,4.72984,15.8021,2.23989,5.78214
YJL213W,6.03344,2.28086,2.51109,10.7489,2.16823,4.56238
YJL214W,1.56336,1.38411,1.50684,1.912,1.70182,1.85325
YJL215C,2.28735,2.23218,2.27602,3.51829,2.28362,4.30317
YJL216C,1.43662,2.82038,1.74564,1.59933,2.86385,2.20121
YJL217W,35.2231,218.641,77.0305,38.9222,146.031,160.912
YJL218W,2.98324,6.46424,3.55965,3.24089,6.28818,6.16653
YJL219W,0.404274,0.791388,0.39543,0.612225,1.05382,0.817988
YJL220W,0.312018,1.78615,0.647897,0.277007,2.74623,1.12775
YJL221C,0.714399,2.86095,1.02631,0.665602,2.46422,1.39202
YJL222W,2.56184,2.64004,2.57407,3.08287,3.05765,3.28685
YJL222W-A,0,0.143998,0.210144,0.374443,0,0.219463
YJL222W-B,0,0,0,0,0,0
YJL223C,7.01978,7.39864,6.68182,7.85942,5.1555,9.8733
YJL225C,13.7244,19.5248,17.0555,15.7953,20.8931,24.4673
YJL225W-A,3.28782,6.98975,6.10356,3.41338,4.39434,3.65333
YJR001W,22.7881,20.0925,16.3015,25.9173,21.8441,24.1592
YJR002W,57.3204,32.8993,37.5981,53.1625,31.4441,42.6769
YJR003C,21.969,7.23638,10.1722,19.8952,8.44994,10.031
YJR004C,4.41958,5.88427,4.05922,4.50447,5.60856,4.90794
YJR005C-A,0.12561,0.400263,0.159984,0.598318,0.644942,0.450112
YJR005W,12.958,15.9166,14.804,14.7874,19.8221,22.535
YJR006W,14.7199,14.6813,12.4518,14.4435,17.2721,15.2326
YJR007W,137.728,91.8534,99.6539,137.111,94.4788,112.238
YJR008W,4.23027,36.5238,12.4473,5.82194,53.3141,25.449
YJR009C,1428.39,184.424,283.326,1691.07,149.206,311.276
YJR010C-A,71.4023,54.1397,59.1512,62.305,51.7366,65.9558
YJR010W,22.8057,9.26014,10.0121,24.6598,8.8659,8.17903
YJR011C,7.6945,10.12,6.48819,8.76515,11.1505,8.40159
YJR012C,7.47197,9.0051,7.20235,7.45522,9.4709,8.8139
YJR013W,8.91747,10.8795,9.65094,9.18734,11.7682,11.4894
YJR014W,135.878,105.376,94.2382,122.369,92.5627,100.221
YJR015W,25.6464,17.8306,15.949,24.8586,16.9043,18.2296
YJR016C,214.855,176.135,169.569,228.261,178.925,121.256
YJR017C,69.7998,80.9076,59.1464,64.3771,72.2539,66.2096
YJR018W,23.2788,26.3335,20.2543,24.8161,28.1769,22.4273
YJR019C,5.21645,22.2772,11.1467,6.22585,24.9804,11.8444
YJR020W,3.17725,8.07188,5.81194,2.93744,13.5722,6.70679
YJR021C,8.47885,14.1119,8.44356,7.24074,12.4687,9.79281
YJR022W,11.8564,10.1303,11.048,13.7572,13.2053,11.6217
YJR023C,4.53719,2.36338,2.08838,2.70596,2.16002,2.06819
YJR024C,51.8677,40.2483,36.7504,47.7534,40.4229,38.1732
YJR025C,52.8083,38.1147,30.7983,46.0031,45.7206,45.0817
YJR026W,0,0,0,0,0,0
YJR027W,34.6721,10.8062,11.9473,35.0453,12.0978,21.5036
YJR028W,0.234803,6.72E-10,9.11E-07,0.0313714,6.32E-05,0.00498017
YJR029W,60.3938,25.6711,27.8959,56.9696,22.8233,40.0055
YJR030C,7.48372,7.64072,8.07913,6.00604,7.97248,7.80873
YJR031C,6.10137,4.76841,4.62844,5.879,5.00515,5.62111
YJR032W,25.6693,17.2225,16.5934,28.0792,19.0449,17.7681
YJR033C,3.24194,4.3164,3.23222,3.69444,5.93702,5.32533
YJR034W,27.2744,68.9718,58.231,22.1384,80.7422,50.1206
YJR035W,2.88255,3.44117,2.54213,3.32252,4.26463,3.43608
YJR036C,0.998544,1.18412,0.678267,1.08678,1.44661,1.39321
YJR037W,0.634259,0.964407,0.490126,0.625172,1.62107,1.59942
YJR038C,0.402307,0.524388,0.380186,0.317884,0.933203,1.08162
YJR039W,1.82794,2.46379,1.94543,2.42777,3.14448,2.97789
YJR040W,6.78923,5.78438,5.8944,8.36519,7.0292,9.06635
YJR041C,17.2801,8.39573,11.1867,16.7973,7.93027,12.7252
YJR042W,23.302,15.9294,18.1054,24.7386,18.5566,22.9598
YJR043C,19.1847,13.3493,13.49,18.5444,13.7317,14.8421
YJR044C,47.0323,89.6182,49.8741,53.292,97.889,81.1327
YJR045C,172.988,279.887,281.152,210.863,385.478,311.692
YJR046W,14.4246,8.11437,10.4904,15.6264,8.2337,12.0778
YJR047C,8.64,2.76714,3.21199,13.3699,1.62637,3.45755
YJR048W,289.174,1678.41,1284.99,229.094,2170.8,332.759
YJR049C,13.1208,16.2168,12.8482,14.4914,17.7739,22.466
YJR050W,14.5031,18.408,14.3913,15.1834,18.613,19.1756
YJR051W,12.4016,17.3669,12.0577,14.714,18.6833,18.2511
YJR052W,5.63848,7.83287,6.31906,7.15395,9.22261,8.99151
YJR053W,2.77,2.46936,2.06779,3.2554,3.19398,3.36466
YJR054W,11.2751,7.72498,6.82944,11.1459,7.91423,7.58707
YJR055W,14.1661,12.4986,14.1057,12.2213,10.8146,10.358
YJR056C,16.756,20.4895,19.421,16.3527,19.0075,17.0631
YJR057W,21.7367,19.6702,17.3163,20.477,19.8599,17.8963
YJR058C,30.9044,28.3455,25.3083,32.0924,22.895,35.1298
YJR059W,9.5756,6.74328,6.74181,13.3867,9.65881,14.3603
YJR060W,31.9537,24.661,23.7875,25.5197,27.0665,19.0944
YJR061W,3.32181,4.97736,3.50377,3.17627,5.7414,3.50224
YJR062C,9.58158,8.14191,7.00504,11.0017,10.2593,10.2112
YJR063W,153.044,59.0023,81.0256,129.86,46.7711,62.8094
YJR064W,77.5414,46.2344,50.3682,84.8218,51.6572,61.5042
YJR065C,48.7351,57.4926,50.4694,57.5131,78.903,79.7846
YJR066W,3.78263,3.64398,3.24032,4.04797,3.94558,3.86837
YJR067C,24.4091,21.2645,19.2137,25.4075,22.1729,18.0566
YJR068W,25.2456,18.9187,18.3446,27.2191,21.4492,24.9187
YJR069C,77.0971,49.5718,58.4089,74.5461,46.4914,57.6447
YJR070C,207.883,123.801,129.184,194.971,95.7856,105.705
YJR071W,73.8695,48.2295,57.6893,82.3885,48.2143,49.7961
YJR072C,67.6891,49.4893,48.1391,62.9592,43.9317,52.5178
YJR073C,57.2544,262.585,104.742,49.0551,214.867,127.735
YJR074W,27.2561,36.2246,25.6139,20.9075,31.624,27.5065
YJR075W,40.1048,30.7655,28.5034,43.1448,31.5224,35.6782
YJR076C,41.4398,39.3296,37.5889,41.8147,45.2941,43.9936
YJR077C,136.198,406.106,343.14,142.737,469.127,338.298
YJR078W,2.27479,5.83382,4.68722,2.8391,5.28462,5.19657
YJR079W,3.9855,10.2468,5.8236,3.3267,7.91813,8.13548
YJR080C,16.3907,47.5328,32.7624,18.0112,64.2647,41.4444
YJR082C,60.0856,49.169,40.2356,50.0324,44.6483,39.4784
YJR083C,9.49235,10.5071,8.1624,9.87451,9.77909,9.63036
YJR084W,13.1983,11.8589,11.3901,13.2312,13.3236,13.8872
YJR085C,137.942,356.154,217.301,138.475,352.43,243.148
YJR086W,61.5808,62.376,53.7153,64.3613,71.3177,64.7255
YJR087W,31.1677,32.8738,26.6495,25.6714,27.7973,28.9394
